dataset,query,review_flag,score,top_homba_id,top_name,methods,matched_query,matched_alias,modifier_terms,modifier_match_score,rank2_name,rank2_score,llm_check,review_record_id,source_file,source_row,pass1_label,pass1_certainty,pass1_confidence,pass1_reason,pass2_label,pass2_certainty,pass2_confidence,pass2_reason,pass3_label,pass3_certainty,pass3_confidence,pass3_reason,final_consistency_label,final_certainty,final_confidence,vote_agreement,has_vote_disagreement,vote_split_pattern,uncertainty_tag,final_reason,_category,_mechanism
corpus,Abducens nucleus,high_confidence,1.0,HOMBA:12418,abducens nucleus,bm25+exact+fuzzy,Abducens nucleus,Abducens nucleus,,1.0,efferent nuclei of the cranial nerves in midbrain,0.260505,correct,0,1_highconf_correct.csv,2,aligned,high,1.0,"Query 'Abducens nucleus' matches top1 'abducens nucleus' exactly except for case, referring to the same structure.",aligned,high,1.0,Exact match with case variation; same anatomical structure.,aligned,high,1.0,Exact match except case.,aligned,high,1.0,3/3,False,3-0,stable,"Query 'Abducens nucleus' matches top1 'abducens nucleus' exactly except for case, referring to the same structure. | Exact match with case variation; same anatomical structure. | Exact match except case.",,
species,Superior periolivary region,low_confidence,0.538222,HOMBA:12462,superior olivary complex,bm25+fuzzy+hierarchy_parent,Superior periolivary region,superior olivary complex,,1.0,"rostral (anterior, superior) medullary velum",0.477287,,699,3_unresolved_correct.csv,278,broader_parent,high,0.9,Top1 'superior olivary complex' is the parent structure containing the superior periolivary region.,broader_parent,high,0.9,Superior olivary complex includes the superior olive and periolivary regions; top1 is a broader structure.,wrong,high,0.95,"Superior periolivary region is adjacent to, not the same as, the superior olivary complex; top1 names the complex itself.",broader_parent,medium,0.9167,2/3,True,2-1,majority_vote,"Top1 'superior olivary complex' is the parent structure containing the superior periolivary region. | Superior olivary complex includes the superior olive and periolivary regions; top1 is a broader structure. | Superior periolivary region is adjacent to, not the same as, the superior olivary complex; top1 names the complex itself.",A_effectively_correct,correct entry/parent at rank 1 (low score)
species,Prelimbic area,low_confidence,0.542288,HOMBA:10280,"pregenual cingulate  cortex (area 32, prelimbic cortex)",bm25+fuzzy,Prelimbic area,prelimbic cortex,,1.0,,,,700,3_unresolved_correct.csv,279,aligned,high,0.95,"Top1 explicitly includes prelimbic cortex, a direct synonym for prelimbic area.",aligned,high,0.95,"top1 explicitly includes 'prelimbic cortex' as synonym, directly matching query.",aligned,high,0.95,"Top1 name includes 'prelimbic cortex' as alias, directly matching query 'Prelimbic area'. Aligned synonym.",aligned,high,0.95,3/3,False,3-0,stable,"Top1 explicitly includes prelimbic cortex, a direct synonym for prelimbic area. | top1 explicitly includes 'prelimbic cortex' as synonym, directly matching query. | Top1 name includes 'prelimbic cortex' as alias, directly matching query 'Prelimbic area'. Aligned synonym.",A_effectively_correct,correct entry/parent at rank 1 (low score)
species,Infralimbic area,low_confidence,0.561688,HOMBA:AA30037,rostrodorsal division of A25 (infralimbic cortex),bm25+fuzzy,Infralimbic area,infralimbic cortex,,1.0,,,,701,3_unresolved_correct.csv,280,aligned,high,0.95,"Top1 includes infralimbic cortex, a direct synonym for infralimbic area.",aligned,high,0.95,"top1 includes 'infralimbic cortex' in parentheses, matching query directly.",partial_or_narrower,medium,0.8,"Top1 specifies rostrodorsal division of A25, narrower than the entire infralimbic area. Partial, not full match.",aligned,medium,0.9,2/3,True,2-1,majority_vote,"Top1 includes infralimbic cortex, a direct synonym for infralimbic area. | top1 includes 'infralimbic cortex' in parentheses, matching query directly. | Top1 specifies rostrodorsal division of A25, narrower than the entire infralimbic area. Partial, not full match.",A_effectively_correct,correct entry/parent at rank 1 (low score)
species,Peri-basal region,low_confidence,0.569163,HOMBA:10349,basal forebrain,bm25+hierarchy_parent,Peri-basal region,basal forebrain,,1.0,regions of basal forebrain,0.489163,,702,3_unresolved_correct.csv,281,ambiguous,low,0.4,Query 'Peri-basal region' is non-standard; top1 'basal forebrain' could be related but not clearly equivalent or broader.,broader_parent,medium,0.75,'Peri-basal region' likely refers to area around basal forebrain; top1 is the broader parent structure.,ambiguous,low,0.5,"Query 'Peri-basal region' likely means area surrounding basal forebrain, but top1 is basal forebrain itself. Ambiguous mapping.",ambiguous,medium,0.55,2/3,True,2-1,majority_vote+low_certainty,"Query 'Peri-basal region' is non-standard; top1 'basal forebrain' could be related but not clearly equivalent or broader. | 'Peri-basal region' likely refers to area around basal forebrain; top1 is the broader parent structure. | Query 'Peri-basal region' likely means area surrounding basal forebrain, but top1 is basal forebrain itself. Ambiguous mapping.",A_effectively_correct,correct entry/parent at rank 1 (low score)
species,Paraventricular Posterior Thalamus,low_confidence,0.571494,HOMBA:10457,paraventricular nucleus of thalamus,bm25+fuzzy,Paraventricular Posterior Thalamus,paraventricular nucleus of thalamus,posterior,0.0,rostral paraventricular nucleus of thalamus,0.523361,,703,3_unresolved_correct.csv,282,broader_parent,medium,0.6,"Query specifies posterior part of paraventricular thalamus, but top1 is the whole nucleus (paraventricular nucleus of thalamus), which is a broader parent.",broader_parent,high,0.85,"Query specifies paraventricular posterior thalamus; top1 is general paraventricular nucleus, a valid parent.",broader_parent,high,0.9,"Query asks for posterior paraventricular thalamus; top1 is whole nucleus, the parent container. Broader but anatomically correct.",broader_parent,medium,0.7833,3/3,False,3-0,stable,"Query specifies posterior part of paraventricular thalamus, but top1 is the whole nucleus (paraventricular nucleus of thalamus), which is a broader parent. | Query specifies paraventricular posterior thalamus; top1 is general paraventricular nucleus, a valid parent. | Query asks for posterior paraventricular thalamus; top1 is whole nucleus, the parent container. Broader but anatomically correct.",A_effectively_correct,correct entry/parent at rank 1 (low score)
species,Paraventricular Anterior Thalamus,low_confidence,0.579991,HOMBA:10457,paraventricular nucleus of thalamus,bm25+fuzzy+hierarchy_parent,Paraventricular Anterior Thalamus,paraventricular nuclei of thalamus,,1.0,caudal paraventricular nucleus of thalamus,0.521508,,704,3_unresolved_correct.csv,283,broader_parent,medium,0.6,"Query specifies anterior part of paraventricular thalamus, but top1 is the whole nucleus, broader parent.",broader_parent,high,0.85,"Query specifies paraventricular anterior thalamus; top1 is general paraventricular nucleus, a valid parent.",broader_parent,high,0.9,"Query asks for anterior paraventricular thalamus; top1 is whole nucleus, the parent container. Broader but anatomically correct.",broader_parent,medium,0.7833,3/3,False,3-0,stable,"Query specifies anterior part of paraventricular thalamus, but top1 is the whole nucleus, broader parent. | Query specifies paraventricular anterior thalamus; top1 is general paraventricular nucleus, a valid parent. | Query asks for anterior paraventricular thalamus; top1 is whole nucleus, the parent container. Broader but anatomically correct.",A_effectively_correct,correct entry/parent at rank 1 (low score)
species,"Secondary visual area, lateral part",low_confidence,0.582451,HOMBA:AA30827,"ventral secondary visual cortex (ventral area 18, ventral area OB, area 18b)",bm25+fuzzy,secondary visual cortex lateral part,ventral secondary visual cortex,lateral,0.0,"dorsal secondary visual cortex (dorsal area 18, dorsal area OB, area 18a)",0.581028,,705,3_unresolved_correct.csv,284,wrong,high,0.95,"Query specifies 'lateral part' of secondary visual area, but top1 is 'ventral secondary visual cortex', which is a different subdivision (ventral vs lateral).",wrong,medium,0.8,"Query specifies lateral part, but top1 is ventral secondary visual cortex, a different subdivision.",wrong,high,0.95,Query specifies lateral part; top1 is ventral secondary visual cortex. Different anatomical subdivisions (lateral vs ventral).,wrong,high,0.9,3/3,False,3-0,stable,"Query specifies 'lateral part' of secondary visual area, but top1 is 'ventral secondary visual cortex', which is a different subdivision (ventral vs lateral). | Query specifies lateral part, but top1 is ventral secondary visual cortex, a different subdivision. | Query specifies lateral part; top1 is ventral secondary visual cortex. Different anatomical subdivisions (lateral vs ventral).",A_effectively_correct,correct entry/parent at rank 1 (low score)
species,"Secondary visual area, medial part",low_confidence,0.583805,HOMBA:AA30823,"dorsal secondary visual cortex (dorsal area 18, dorsal area OB, area 18a)",bm25+fuzzy,secondary visual cortex medial part,dorsal secondary visual cortex,medial,0.0,"ventral secondary visual cortex (ventral area 18, ventral area OB, area 18b)",0.577682,,706,3_unresolved_correct.csv,285,wrong,high,0.95,"Query specifies 'medial part' of secondary visual area, but top1 is 'dorsal secondary visual cortex', which is a different subdivision (dorsal vs medial).",wrong,medium,0.8,"Query specifies medial part, but top1 is dorsal secondary visual cortex, a different subdivision.",aligned,high,0.9,Medial secondary visual area corresponds to dorsal secondary visual cortex (area 18a); accepted synonym.,wrong,medium,0.8833,2/3,True,2-1,majority_vote,"Query specifies 'medial part' of secondary visual area, but top1 is 'dorsal secondary visual cortex', which is a different subdivision (dorsal vs medial). | Query specifies medial part, but top1 is dorsal secondary visual cortex, a different subdivision. | Medial secondary visual area corresponds to dorsal secondary visual cortex (area 18a); accepted synonym.",A_effectively_correct,correct entry/parent at rank 1 (low score)
corpus,Lateral intraparietal area (dorsal),needs_review,0.612878,HOMBA:12227,"dorsal raphe nucleus, lateral division",bm25+fuzzy,Lateral intraparietal area (dorsal),"dorsal raphe nucleus, lateral division",dorsal;lateral,1.0,"lateral parabrachial nucleus, dorsal division",0.608614,,707,4_unresolved_incorrect.csv,2,wrong,high,0.98,"Query 'Lateral intraparietal area (dorsal)' is anatomically distinct from 'dorsal raphe nucleus, lateral division'; these are different structures.",wrong,high,0.95,Lateral intraparietal area vs dorsal raphe nucleus: completely different regions.,wrong,high,0.98,"Lateral intraparietal area is parietal cortex; top1 is dorsal raphe nucleus (brainstem), completely different structure.",wrong,high,0.97,3/3,False,3-0,stable,"Query 'Lateral intraparietal area (dorsal)' is anatomically distinct from 'dorsal raphe nucleus, lateral division'; these are different structures. | Lateral intraparietal area vs dorsal raphe nucleus: completely different regions. | Lateral intraparietal area is parietal cortex; top1 is dorsal raphe nucleus (brainstem), completely different structure.",B_algo,wrong top-1 (better candidate exists)
corpus,Prefrontal area 46,needs_review,0.629168,HOMBA:10184,"rostroventral division of DFC (area 46, DFCv)",bm25+fuzzy+hierarchy_parent,Prefrontal area 46,area 46,,1.0,dorsolateral prefrontal cortex,0.609884,,708,4_unresolved_incorrect.csv,3,aligned,medium,0.8,"Top1 includes 'area 46' as an alias and is a division of DFC, consistent with 'Prefrontal area 46'.",aligned,high,0.95,"Top1 includes area 46, consistent with query Prefrontal area 46.",aligned,high,0.95,"Prefrontal area 46 matches; top1 includes 'area 46' as its synonym, same prefrontal region.",aligned,high,0.9,3/3,False,3-0,stable,"Top1 includes 'area 46' as an alias and is a division of DFC, consistent with 'Prefrontal area 46'. | Top1 includes area 46, consistent with query Prefrontal area 46. | Prefrontal area 46 matches; top1 includes 'area 46' as its synonym, same prefrontal region.",D_homba_gap,HOMBA lacks this granularity
corpus,Posterior opercular area POS2,needs_review,0.639186,HOMBA:AA30485,caudal (posterior) branch of anterior commissure,bm25+fuzzy,Posterior opercular area POS2,posterior,posterior,1.0,caudal (posterior) extramural migratory stream,0.639186,,709,4_unresolved_incorrect.csv,4,wrong,high,0.97,"Query 'Posterior opercular area POS2' is a cortical region; top1 'caudal branch of anterior commissure' is a white matter tract, anatomically unrelated.",wrong,high,0.95,Posterior opercular area vs branch of anterior commissure: different structures.,wrong,high,0.98,"Query is a cortical opercular area (POS2); top1 is caudal branch of anterior commissure, a tract, unrelated.",wrong,high,0.9667,3/3,False,3-0,stable,"Query 'Posterior opercular area POS2' is a cortical region; top1 'caudal branch of anterior commissure' is a white matter tract, anatomically unrelated. | Posterior opercular area vs branch of anterior commissure: different structures. | Query is a cortical opercular area (POS2); top1 is caudal branch of anterior commissure, a tract, unrelated.",B_algo,weak/lone-token fuzzy trap
corpus,Ventral intraparietal area,needs_review,0.641675,HOMBA:12261,ventral tegmental area,bm25+fuzzy,Ventral intraparietal area,ventral tegmental area,ventral,1.0,anterior (ventral /principal) pretectal nucleus,0.636541,,710,4_unresolved_incorrect.csv,5,wrong,high,0.95,"Ventral intraparietal area is a parietal region; ventral tegmental area is a midbrain structure, anatomically different.",wrong,high,0.95,"Ventral intraparietal area is a parietal region, but top1 'ventral tegmental area' is a midbrain structure; anatomically distinct.",wrong,high,0.95,"Ventral intraparietal area is a cortical parietal region, while ventral tegmental area is a midbrain structure; anatomically unrelated.",wrong,high,0.95,3/3,False,3-0,stable,"Ventral intraparietal area is a parietal region; ventral tegmental area is a midbrain structure, anatomically different. | Ventral intraparietal area is a parietal region, but top1 'ventral tegmental area' is a midbrain structure; anatomically distinct. | Ventral intraparietal area is a cortical parietal region, while ventral tegmental area is a midbrain structure; anatomically unrelated.",B_algo,weak/lone-token fuzzy trap
corpus,Central opercular cortex (posterior),needs_review,0.646011,HOMBA:AA30009,frontal motor cortex (posterior frontal cortex),bm25+fuzzy,Central opercular cortex (posterior),posterior frontal cortex,posterior,1.0,medial (caudal) entorhinal cortex,0.632966,,711,4_unresolved_incorrect.csv,6,wrong,high,0.95,"Central opercular cortex (posterior) is in the insular/opercular region; top1 is frontal motor cortex, anatomically different.",wrong,high,0.95,Central opercular cortex (posterior) is not the same as frontal motor cortex; top1 is a different brain region.,wrong,high,0.9,"Central opercular cortex (posterior) is opercular region around central sulcus, not frontal motor cortex; distinct cortical areas.",wrong,high,0.9333,3/3,False,3-0,stable,"Central opercular cortex (posterior) is in the insular/opercular region; top1 is frontal motor cortex, anatomically different. | Central opercular cortex (posterior) is not the same as frontal motor cortex; top1 is a different brain region. | Central opercular cortex (posterior) is opercular region around central sulcus, not frontal motor cortex; distinct cortical areas.",B_algo,LLM re-review: operculum -> frontal motor cortex via lone 'posterior' (weak-token trap)
