record_id,dataset,query,role,baseline_top1_id,baseline_top1_name,improved_top1_id,improved_top1_name,flash_label,flash_confidence,flash_reason,pro_label,pro_confidence,pro_reason,final_label,final_confidence,final_reason,used_pro
858,species,Mesencephalic Reticular Formation,llm_reject_top1,HOMBA:15547,isthmic reticular formation,HOMBA:15547,isthmic reticular formation,both_wrong,0.85,"Query 'Mesencephalic Reticular Formation' is a broad midbrain structure, while both candidates are 'isthmic reticular formation', which is a partially overlapping but distinct region (isthmic is not mesencephalic). Both candidates are incorrect for the query.",,,,both_wrong,0.85,"Query 'Mesencephalic Reticular Formation' is a broad midbrain structure, while both candidates are 'isthmic reticular formation', which is a partially overlapping but distinct region (isthmic is not mesencephalic). Both candidates are incorrect for the query.",
859,species,Spinal Trigeminal Nucleus Intermediate,llm_reject_top1,HOMBA:12436,afferent nuclei of cranial nerves in pons,HOMBA:12572,spinal trigeminal nucleus,improved_better,0.8,"Baseline 'afferent nuclei of cranial nerves in pons' is incorrect (wrong region and too broad). Improved 'spinal trigeminal nucleus' is the parent structure of the query 'Spinal Trigeminal Nucleus Intermediate', making it more specific and correct than baseline, though not an exact match.",,,,improved_better,0.8,"Baseline 'afferent nuclei of cranial nerves in pons' is incorrect (wrong region and too broad). Improved 'spinal trigeminal nucleus' is the parent structure of the query 'Spinal Trigeminal Nucleus Intermediate', making it more specific and correct than baseline, though not an exact match.",
860,species,Ventral periolivary nuclei,llm_reject_top1,HOMBA:12568,"solitary nucleus, ventral division",HOMBA:12568,"solitary nucleus, ventral division",no_material_change,1.0,"Baseline and improved are identical (solitary nucleus, ventral division), so no material change between candidates.",,,,no_material_change,1.0,"Baseline and improved are identical (solitary nucleus, ventral division), so no material change between candidates.",
861,species,Optic tract/chiasma,llm_reject_top1,HOMBA:10589,optic tract,HOMBA:10644,optic chiasm,needs_human_review,0.7,"Query specifies 'Optic tract/chiasma' which encompasses both structures; baseline gives one part, improved gives the other. Neither fully matches the query, and the best mapping is ambiguous.",needs_human_review,0.7,"Query 'Optic tract/chiasma' is a slash composite, possibly expecting both structures. Neither 'optic tract' nor 'optic chiasm' alone fully answers it; ambiguous whether a single term is sufficient.",needs_human_review,0.7,"Query 'Optic tract/chiasma' is a slash composite, possibly expecting both structures. Neither 'optic tract' nor 'optic chiasm' alone fully answers it; ambiguous whether a single term is sufficient.",yes
862,species,Cerebellar Lobule 10 Vermis,llm_out_of_scope_for_rcs,HOMBA:AA30563,cerebellar morphology,HOMBA:10658,cerebellar vermis,homba_gap_or_source_issue,0.9,"Query 'Cerebellar Lobule 10 Vermis' is a specific lobule unlikely to be present in the ontology; both candidates are broader terms (cerebellar morphology, cerebellar vermis), suggesting a gap.",,,,homba_gap_or_source_issue,0.9,"Query 'Cerebellar Lobule 10 Vermis' is a specific lobule unlikely to be present in the ontology; both candidates are broader terms (cerebellar morphology, cerebellar vermis), suggesting a gap.",
863,species,Cerebellar Lobule 1 Vermis,llm_out_of_scope_for_rcs,HOMBA:AA30563,cerebellar morphology,HOMBA:10658,cerebellar vermis,homba_gap_or_source_issue,0.9,"Same as record 862, for Lobule 1 Vermis; specific lobule likely missing in ontology.",,,,homba_gap_or_source_issue,0.9,"Same as record 862, for Lobule 1 Vermis; specific lobule likely missing in ontology.",
864,species,Cerebellar Lobule 2 Vermis,llm_out_of_scope_for_rcs,HOMBA:AA30563,cerebellar morphology,HOMBA:10658,cerebellar vermis,homba_gap_or_source_issue,0.9,"Same as record 862, for Lobule 2 Vermis; specific lobule likely missing in ontology.",,,,homba_gap_or_source_issue,0.9,"Same as record 862, for Lobule 2 Vermis; specific lobule likely missing in ontology.",
865,species,Cerebellar Lobule 3 Vermis,llm_out_of_scope_for_rcs,HOMBA:AA30563,cerebellar morphology,HOMBA:10658,cerebellar vermis,improved_better,0.9,"Improved candidate 'cerebellar vermis' is a more specific and accurate parent structure for 'Cerebellar Lobule 3 Vermis' than baseline 'cerebellar morphology', which is too broad.",,,,improved_better,0.9,"Improved candidate 'cerebellar vermis' is a more specific and accurate parent structure for 'Cerebellar Lobule 3 Vermis' than baseline 'cerebellar morphology', which is too broad.",
866,species,Cerebellar Lobule 4 Vermis,llm_out_of_scope_for_rcs,HOMBA:AA30563,cerebellar morphology,HOMBA:10658,cerebellar vermis,improved_better,0.9,Improved candidate 'cerebellar vermis' is a more specific and accurate parent structure for 'Cerebellar Lobule 4 Vermis' than baseline 'cerebellar morphology'.,,,,improved_better,0.9,Improved candidate 'cerebellar vermis' is a more specific and accurate parent structure for 'Cerebellar Lobule 4 Vermis' than baseline 'cerebellar morphology'.,
867,species,Cerebellar Lobule 5 Vermis,llm_out_of_scope_for_rcs,HOMBA:AA30563,cerebellar morphology,HOMBA:10658,cerebellar vermis,improved_better,0.9,Improved candidate 'cerebellar vermis' is a more specific and accurate parent structure for 'Cerebellar Lobule 5 Vermis' than baseline 'cerebellar morphology'.,,,,improved_better,0.9,Improved candidate 'cerebellar vermis' is a more specific and accurate parent structure for 'Cerebellar Lobule 5 Vermis' than baseline 'cerebellar morphology'.,
868,species,Cerebellar Lobule 6 Vermis,llm_out_of_scope_for_rcs,HOMBA:AA30563,cerebellar morphology,HOMBA:10658,cerebellar vermis,improved_better,0.9,Improved candidate 'cerebellar vermis' is a more specific and accurate parent structure for 'Cerebellar Lobule 6 Vermis' than baseline 'cerebellar morphology'.,,,,improved_better,0.9,Improved candidate 'cerebellar vermis' is a more specific and accurate parent structure for 'Cerebellar Lobule 6 Vermis' than baseline 'cerebellar morphology'.,
869,species,Cerebellar Lobule 7 Vermis,llm_out_of_scope_for_rcs,HOMBA:AA30563,cerebellar morphology,HOMBA:10658,cerebellar vermis,improved_better,0.9,Improved candidate 'cerebellar vermis' is a more specific and accurate parent structure for 'Cerebellar Lobule 7 Vermis' than baseline 'cerebellar morphology'.,,,,improved_better,0.9,Improved candidate 'cerebellar vermis' is a more specific and accurate parent structure for 'Cerebellar Lobule 7 Vermis' than baseline 'cerebellar morphology'.,
870,species,Cerebellar Lobule 8 Vermis,llm_out_of_scope_for_rcs,HOMBA:AA30563,cerebellar morphology,HOMBA:10658,cerebellar vermis,improved_better,0.7,"Baseline 'cerebellar morphology' is too broad; improved 'cerebellar vermis' is a more specific region that includes the queried lobule, though not exact.",,,,improved_better,0.7,"Baseline 'cerebellar morphology' is too broad; improved 'cerebellar vermis' is a more specific region that includes the queried lobule, though not exact.",
871,species,Cerebellar Lobule 9 Vermis,llm_out_of_scope_for_rcs,HOMBA:AA30563,cerebellar morphology,HOMBA:10658,cerebellar vermis,improved_better,0.7,Same as 870: improved 'cerebellar vermis' is a closer match than baseline 'cerebellar morphology'.,,,,improved_better,0.7,Same as 870: improved 'cerebellar vermis' is a closer match than baseline 'cerebellar morphology'.,
872,species,Medial Raphe,llm_reject_top1,HOMBA:12402,fastigial (medial) nucleus,HOMBA:12235,median raphe nucleus,improved_better,0.8,Baseline 'fastigial nucleus' is unrelated; improved 'median raphe nucleus' is a plausible match for 'Medial Raphe'.,,,,improved_better,0.8,Baseline 'fastigial nucleus' is unrelated; improved 'median raphe nucleus' is a plausible match for 'Medial Raphe'.,
873,species,Locus-coeruleus Region,llm_reject_top1,HOMBA:12499,nucleus coeruleus (locus coeruleus),HOMBA:12499,nucleus coeruleus (locus coeruleus),no_material_change,1.0,"Both candidates are identical (nucleus coeruleus), so no material change.",,,,no_material_change,1.0,"Both candidates are identical (nucleus coeruleus), so no material change.",
874,species,Dorsal Lateral Leminscus Nucleus,llm_reject_top1,HOMBA:10429,lateral geniculate nucleus (dorsal lateral geniculate nucleus),HOMBA:12455,dorsal nucleus of lateral lemniscus,improved_better,0.9,Baseline 'lateral geniculate nucleus' is incorrect; improved 'dorsal nucleus of lateral lemniscus' correctly matches the query.,,,,improved_better,0.9,Baseline 'lateral geniculate nucleus' is incorrect; improved 'dorsal nucleus of lateral lemniscus' correctly matches the query.,
875,species,4th ventricle,llm_reject_top1,HOMBA:AA30475,olfactory recess (ventricle) and ependyma,HOMBA:AA30475,olfactory recess (ventricle) and ependyma,both_wrong,0.95,"Query '4th ventricle' but both candidates refer to olfactory recess and ependyma, which are unrelated structures.",,,,both_wrong,0.95,"Query '4th ventricle' but both candidates refer to olfactory recess and ependyma, which are unrelated structures.",
876,species,Retroreuniens thalamic nucleus,llm_reject_top1,HOMBA:10403,reuniens (medioventral) nucleus of thalamus,HOMBA:10403,reuniens (medioventral) nucleus of thalamus,both_wrong,0.9,"Query 'Retroreuniens thalamic nucleus' but both candidates are 'reuniens (medioventral) nucleus', a different nucleus.",,,,both_wrong,0.9,"Query 'Retroreuniens thalamic nucleus' but both candidates are 'reuniens (medioventral) nucleus', a different nucleus.",
877,species,Abducens Motor Nucleus,llm_reject_top1,HOMBA:12417,efferent nuclei of cranial nerves in pons,HOMBA:12418,abducens nucleus,improved_better,0.95,"Improved candidate 'abducens nucleus' is a specific and correct match for 'Abducens Motor Nucleus', while baseline is a broader grouping.",,,,improved_better,0.95,"Improved candidate 'abducens nucleus' is a specific and correct match for 'Abducens Motor Nucleus', while baseline is a broader grouping.",
878,species,Medial Emminence,llm_out_of_scope_for_rcs,HOMBA:12820,medial eminence,HOMBA:12402,fastigial (medial) nucleus,improved_worse,0.9,"Baseline 'medial eminence' correctly matches query, but improved 'fastigial (medial) nucleus' is a different structure (cerebellar nucleus).",,,,improved_worse,0.9,"Baseline 'medial eminence' correctly matches query, but improved 'fastigial (medial) nucleus' is a different structure (cerebellar nucleus).",
879,species,Ventromedial thalamic nucleus,llm_reject_top1,HOMBA:10448,caudal intralaminar nuclei of thalamus,HOMBA:10427,ventral medial nucleus of thalamus,improved_better,0.95,"Improved candidate 'ventral medial nucleus of thalamus' is a correct synonym for 'Ventromedial thalamic nucleus', while baseline is a different thalamic nuclear group.",,,,improved_better,0.95,"Improved candidate 'ventral medial nucleus of thalamus' is a correct synonym for 'Ventromedial thalamic nucleus', while baseline is a different thalamic nuclear group.",
880,species,Dorsal Medial Hypothalamic Nucleus,llm_reject_top1,HOMBA:10489,dorsal division of VMHco,HOMBA:10489,dorsal division of VMHco,both_wrong,0.95,"Query 'Dorsal Medial Hypothalamic Nucleus' refers to dorsomedial hypothalamic nucleus (DMH), but candidate 'dorsal division of VMHco' is a part of ventromedial hypothalamic nucleus (VMH), not DMH. Neither matches.",,,,both_wrong,0.95,"Query 'Dorsal Medial Hypothalamic Nucleus' refers to dorsomedial hypothalamic nucleus (DMH), but candidate 'dorsal division of VMHco' is a part of ventromedial hypothalamic nucleus (VMH), not DMH. Neither matches.",
881,species,Occulomotor Nerve,llm_out_of_scope_for_rcs,HOMBA:12376,root of occulomotor nerve,HOMBA:12376,root of occulomotor nerve,no_material_change,0.85,"Both baseline and improved candidates are identical 'root of occulomotor nerve', which is a correct specific part of the oculomotor nerve. The difference is nominal.",,,,no_material_change,0.85,"Both baseline and improved candidates are identical 'root of occulomotor nerve', which is a correct specific part of the oculomotor nerve. The difference is nominal.",
882,species,Paraventricular hypothalamic nucleus,llm_reject_top1,HOMBA:AA30274,dorsal midline nuclei of thalamus,HOMBA:10457,paraventricular nucleus of thalamus,both_wrong,0.95,"Query specifies hypothalamic nucleus, but both candidates are thalamic structures (dorsal midline nuclei of thalamus and paraventricular nucleus of thalamus). Neither matches.",,,,both_wrong,0.95,"Query specifies hypothalamic nucleus, but both candidates are thalamic structures (dorsal midline nuclei of thalamus and paraventricular nucleus of thalamus). Neither matches.",
